"REPORTER","Reporter Country","PARTNER","Partner Country","COM_H3","Commodity","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"BRA","Brazil","PRY","Paraguay","6201","6201: Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.","1","Value","2015","2015",0.003,,
"BRA","Brazil","PRY","Paraguay","6201","6201: Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.","1","Value","2016","2016",0.012,,
"BRA","Brazil","PRY","Paraguay","6201","6201: Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.","1","Value","2017","2017",0.004,,
"BRA","Brazil","PRY","Paraguay","6201","6201: Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.","1","Value","2018","2018",0.012,,
"BRA","Brazil","PRY","Paraguay","6201","6201: Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.","1","Value","2019","2019",0.02,,
"BRA","Brazil","PRY","Paraguay","6201","6201: Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.","1","Value","2020","2020",0.029,,
"BRA","Brazil","PRY","Paraguay","6202","6202: Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.04.","1","Value","2015","2015",0.005,,
"BRA","Brazil","PRY","Paraguay","6202","6202: Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.04.","1","Value","2016","2016",0.008,,
"BRA","Brazil","PRY","Paraguay","6202","6202: Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.04.","1","Value","2017","2017",0.005,,
"BRA","Brazil","PRY","Paraguay","6202","6202: Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.04.","1","Value","2018","2018",0.006,,
"BRA","Brazil","PRY","Paraguay","6202","6202: Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.04.","1","Value","2019","2019",0.006,,
"BRA","Brazil","PRY","Paraguay","6202","6202: Women's or girls' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.04.","1","Value","2020","2020",0.007,,
"BRA","Brazil","PRY","Paraguay","6206","6206: Women's or girls' blouses, shirts and shirt-blouses.","1","Value","2015","2015",0.009,,
"BRA","Brazil","PRY","Paraguay","6206","6206: Women's or girls' blouses, shirts and shirt-blouses.","1","Value","2016","2016",0.009,,
"BRA","Brazil","PRY","Paraguay","6206","6206: Women's or girls' blouses, shirts and shirt-blouses.","1","Value","2017","2017",0.005,,
"BRA","Brazil","PRY","Paraguay","6206","6206: Women's or girls' blouses, shirts and shirt-blouses.","1","Value","2018","2018",0.004,,
"BRA","Brazil","PRY","Paraguay","6206","6206: Women's or girls' blouses, shirts and shirt-blouses.","1","Value","2019","2019",0.003,,
"BRA","Brazil","PRY","Paraguay","6206","6206: Women's or girls' blouses, shirts and shirt-blouses.","1","Value","2020","2020",0.002,,
"BRA","Brazil","PRY","Paraguay","6207","6207: Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles.","1","Value","2015","2015",0.014,,
"BRA","Brazil","PRY","Paraguay","6207","6207: Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles.","1","Value","2016","2016",0.003,,
"BRA","Brazil","PRY","Paraguay","6207","6207: Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles.","1","Value","2017","2017",0.003,,
"BRA","Brazil","PRY","Paraguay","6207","6207: Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles.","1","Value","2018","2018",0.003,,
"BRA","Brazil","PRY","Paraguay","6207","6207: Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles.","1","Value","2019","2019",0.003,,
"BRA","Brazil","PRY","Paraguay","6207","6207: Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles.","1","Value","2020","2020",0.003,,
"BRA","Brazil","PRY","Paraguay","6208","6208: Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, nTgligTs, bathrobes, dressing gowns and similar articles.","1","Value","2015","2015",0.01,,
"BRA","Brazil","PRY","Paraguay","6208","6208: Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, nTgligTs, bathrobes, dressing gowns and similar articles.","1","Value","2016","2016",0.002,,
"BRA","Brazil","PRY","Paraguay","6208","6208: Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, nTgligTs, bathrobes, dressing gowns and similar articles.","1","Value","2017","2017",0.002,,
"BRA","Brazil","PRY","Paraguay","6208","6208: Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, nTgligTs, bathrobes, dressing gowns and similar articles.","1","Value","2018","2018",0.003,,
"BRA","Brazil","PRY","Paraguay","6208","6208: Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, nTgligTs, bathrobes, dressing gowns and similar articles.","1","Value","2019","2019",0.003,,
"BRA","Brazil","PRY","Paraguay","6208","6208: Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, nTgligTs, bathrobes, dressing gowns and similar articles.","1","Value","2020","2020",0.003,,
"BRA","Brazil","PRY","Paraguay","6210","6210: Garments, made up of fabrics of heading 56.02, 56.03, 59.03, 59.06 or 59.07.","1","Value","2015","2015",0.062,,
"BRA","Brazil","PRY","Paraguay","6210","6210: Garments, made up of fabrics of heading 56.02, 56.03, 59.03, 59.06 or 59.07.","1","Value","2016","2016",0.038,,
"BRA","Brazil","PRY","Paraguay","6210","6210: Garments, made up of fabrics of heading 56.02, 56.03, 59.03, 59.06 or 59.07.","1","Value","2017","2017",0.013,,
"BRA","Brazil","PRY","Paraguay","6210","6210: Garments, made up of fabrics of heading 56.02, 56.03, 59.03, 59.06 or 59.07.","1","Value","2018","2018",0.011,,
"BRA","Brazil","PRY","Paraguay","6210","6210: Garments, made up of fabrics of heading 56.02, 56.03, 59.03, 59.06 or 59.07.","1","Value","2019","2019",0.009,,
"BRA","Brazil","PRY","Paraguay","6210","6210: Garments, made up of fabrics of heading 56.02, 56.03, 59.03, 59.06 or 59.07.","1","Value","2020","2020",0.008,,
"BRA","Brazil","PRY","Paraguay","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2015","2015",0.059,,
"BRA","Brazil","PRY","Paraguay","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2016","2016",0.011,,
"BRA","Brazil","PRY","Paraguay","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2017","2017",0.015,,
"BRA","Brazil","PRY","Paraguay","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2018","2018",0.015,,
"BRA","Brazil","PRY","Paraguay","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2019","2019",0.015,,
"BRA","Brazil","PRY","Paraguay","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2020","2020",0.014,,
"BRA","Brazil","PRY","Paraguay","6305","6305: Sacks and bags, of a kind used for the packing of goods.","1","Value","2015","2015",0.015,,
"BRA","Brazil","PRY","Paraguay","6305","6305: Sacks and bags, of a kind used for the packing of goods.","1","Value","2016","2016",0.024,,
"BRA","Brazil","PRY","Paraguay","6305","6305: Sacks and bags, of a kind used for the packing of goods.","1","Value","2017","2017",0.02,,
"BRA","Brazil","PRY","Paraguay","6305","6305: Sacks and bags, of a kind used for the packing of goods.","1","Value","2018","2018",0.019,,
"BRA","Brazil","PRY","Paraguay","6305","6305: Sacks and bags, of a kind used for the packing of goods.","1","Value","2019","2019",0.019,,
"BRA","Brazil","PRY","Paraguay","6305","6305: Sacks and bags, of a kind used for the packing of goods.","1","Value","2020","2020",0.018,,
"BRA","Brazil","PRY","Paraguay","6310","6310: Used or new rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials.","1","Value","2015","2015",0.104,,
"BRA","Brazil","PRY","Paraguay","6310","6310: Used or new rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials.","1","Value","2016","2016",0.103,,
"BRA","Brazil","PRY","Paraguay","6310","6310: Used or new rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials.","1","Value","2017","2017",0.121,,
"BRA","Brazil","PRY","Paraguay","6310","6310: Used or new rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials.","1","Value","2018","2018",0.1,,
"BRA","Brazil","PRY","Paraguay","6310","6310: Used or new rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials.","1","Value","2019","2019",0.079,,
"BRA","Brazil","PRY","Paraguay","6310","6310: Used or new rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials.","1","Value","2020","2020",0.058,,
"BRA","Brazil","PRY","Paraguay","6402","6402: Other footwear with outer soles and uppers of rubber or plastics.","1","Value","2015","2015",0.268,,
"BRA","Brazil","PRY","Paraguay","6402","6402: Other footwear with outer soles and uppers of rubber or plastics.","1","Value","2016","2016",0.129,,
"BRA","Brazil","PRY","Paraguay","6402","6402: Other footwear with outer soles and uppers of rubber or plastics.","1","Value","2017","2017",0.1,,
"BRA","Brazil","PRY","Paraguay","6402","6402: Other footwear with outer soles and uppers of rubber or plastics.","1","Value","2018","2018",0.07,,
"BRA","Brazil","PRY","Paraguay","6402","6402: Other footwear with outer soles and uppers of rubber or plastics.","1","Value","2019","2019",0.041,,
"BRA","Brazil","PRY","Paraguay","6402","6402: Other footwear with outer soles and uppers of rubber or plastics.","1","Value","2020","2020",0.012,,
"BRA","Brazil","PRY","Paraguay","6815","6815: Articles of stone or of other mineral substances (including carbon fibres, articles of carbon fibres and articles of peat), not elsewhere specified or included.","1","Value","2015","2015",0.07,,
"BRA","Brazil","PRY","Paraguay","6815","6815: Articles of stone or of other mineral substances (including carbon fibres, articles of carbon fibres and articles of peat), not elsewhere specified or included.","1","Value","2016","2016",0.069,,
"BRA","Brazil","PRY","Paraguay","6815","6815: Articles of stone or of other mineral substances (including carbon fibres, articles of carbon fibres and articles of peat), not elsewhere specified or included.","1","Value","2017","2017",0.069,,
"BRA","Brazil","PRY","Paraguay","6815","6815: Articles of stone or of other mineral substances (including carbon fibres, articles of carbon fibres and articles of peat), not elsewhere specified or included.","1","Value","2018","2018",0.07,,
"BRA","Brazil","PRY","Paraguay","6815","6815: Articles of stone or of other mineral substances (including carbon fibres, articles of carbon fibres and articles of peat), not elsewhere specified or included.","1","Value","2019","2019",0.07,,
"BRA","Brazil","PRY","Paraguay","6815","6815: Articles of stone or of other mineral substances (including carbon fibres, articles of carbon fibres and articles of peat), not elsewhere specified or included.","1","Value","2020","2020",0.069,,
"BRA","Brazil","PRY","Paraguay","7007","7007: Safety glass, consisting of toughened (tempered) or laminated glass.","1","Value","2015","2015",0.028,,
"BRA","Brazil","PRY","Paraguay","7007","7007: Safety glass, consisting of toughened (tempered) or laminated glass.","1","Value","2016","2016",0.027,,
"BRA","Brazil","PRY","Paraguay","7007","7007: Safety glass, consisting of toughened (tempered) or laminated glass.","1","Value","2017","2017",0.026,,
"BRA","Brazil","PRY","Paraguay","7007","7007: Safety glass, consisting of toughened (tempered) or laminated glass.","1","Value","2018","2018",0.019,,
"BRA","Brazil","PRY","Paraguay","7007","7007: Safety glass, consisting of toughened (tempered) or laminated glass.","1","Value","2019","2019",0.013,,
