reporter,year,hs_code,applied_tariff,commodity
Brazil,2023,853090,11.2,"Parts of electrical signalling, safety or traffic control equipment, n.e.s."
Brazil,2023,853110,16.2,Burglar or fire alarms and similar apparatus
Brazil,2023,853120,9.6,"Indicator panels with liquid crystal devices ""LCD"" or light emitting diodes ""LED"" (excl. those for cycles, motor vehicles and traffic signalling)"
Brazil,2023,853180,14.4,"Electric sound or visual signalling apparatus (excl. indicator panels with liquid crystal devices or light emitting diodes, burglar or fire alarms and similar apparatus and apparatus for cycles, motor vehicles and traffic signalling)"
Brazil,2023,853190,16.0,"Parts of electric sound or visual signalling apparatus, n.e.s."
Brazil,2023,853210,12.8,"Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power-handling capacity of >= 0,5 kvar ""power capacitors"""
Brazil,2023,853221,7.2,"Fixed electrical capacitors, tantalum (excl. power capacitors)"
Brazil,2023,853222,4.0,"Fixed electrical capacitors, aluminium electrolytic (excl. power capacitors)"
Brazil,2023,853223,8.0,"Fixed electrical capacitors, ceramic dielectric, single layer (excl. power capacitors)"
Brazil,2023,853224,4.266666666666667,"Fixed electrical capacitors, ceramic dielectric, multilayer (excl. power capacitors)"
Brazil,2023,853225,8.0,"Fixed electrical capacitors, dielectric of paper or plastics (excl. power capacitors)"
Brazil,2023,853229,8.0,"Fixed electrical capacitors (excl. tantalum, aluminium electrolytic, ceramic, paper, plastic and power capacitors)"
Brazil,2023,853230,8.0,"Variable or adjustable ""pre-set"" electrical capacitors"
Brazil,2023,853290,11.2,"Parts of electrical ""pre-set"" capacitors, fixed, variable or adjustable, n.e.s."
Brazil,2023,853310,16.0,"Fixed carbon resistors, composition or film types (excl. heating resistors)"
Brazil,2023,853321,10.666666666666666,Fixed electrical resistors for a power handling capacity <= 20 W (excl. heating resistors)
Brazil,2023,853329,16.0,Fixed electrical resistors for a power handling capacity > 20 W (excl. heating resistors)
Brazil,2023,853331,16.0,"Wirewound variable electrical resistors, incl. rheostats and potentiometers, for a power handling capacity <= 20 W (excl. heating resistors)"
Brazil,2023,853339,14.4,"Wirewound variable electrical resistors, incl. rheostats and potentiometers, for a power handling capacity > 20 W (excl. heating resistors)"
Brazil,2023,853340,8.685714285714285,"Electrical variable resistors, incl. rheostats and potentiometers (excl. wirewound variable resistors and heating resistors)"
Brazil,2023,853390,11.2,"Parts of electrical resistors, incl. rheostats and potentiometers, n.e.s."
Brazil,2023,853400,9.33333333333333,Printed circuits
Brazil,2023,853510,12.8,Fuses for a voltage > 1.000 V
Brazil,2023,853521,12.8,"Automatic circuit breakers for a voltage > 1.000 V but < 72,5 kV"
Brazil,2023,853529,12.8,"Automatic circuit breakers for a voltage >= 72,5 kV"
Brazil,2023,853530,10.0,"Isolating switches and make-and-break switches, for a voltage > 1.000 V"
Brazil,2023,853540,12.8,"Lightning arresters, voltage limiters and surge suppressors, for a voltage > 1.000 V"
Brazil,2023,853590,6.4,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits, for a voltage > 1.000 V (excl. fuses, automatic circuit breakers, isolating switches, make-and-break switches, lightning arresters, voltage limiters, surge suppressors and control desks, cabinets, panels etc. of heading 8537)"
Brazil,2023,853610,16.0,Fuses for a voltage <= 1.000 V
Brazil,2023,853620,8.0,Automatic circuit breakers for a voltage <= 1.000 V
Brazil,2023,853630,6.4,Apparatus for protecting electrical circuits for a voltage <= 1.000 V (excl. fuses and automatic circuit breakers)
Brazil,2023,853641,16.0,Relays for a voltage <= 60 V
Brazil,2023,853649,16.0,Relays for a voltage > 60 V but <= 1.000 V
Brazil,2023,853650,4.0,Switches for a voltage <= 1.000 V (excl. relays and automatic circuit breakers)
Brazil,2023,853661,16.0,Lamp holders for a voltage <= 1.000 V
Brazil,2023,853669,14.4,Plugs and sockets for a voltage <= 1.000 V (excl. lamp holders)
Brazil,2023,853670,12.8,"Connectors for optical fibres, optical fibre bundles or cables"
Brazil,2023,853690,9.828571428571427,"Electrical apparatus for switching electrical circuits, or for making connections to or in electrical circuits, for a voltage <= 1.000 V (excl. fuses, automatic circuit breakers and other apparatus for protecting electrical circuits, relays and other switches, lamp holders, plugs and sockets)"
Brazil,2023,853710,10.32,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution of electricity, for a voltage <= 1.000 V"
Brazil,2023,853720,7.2,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution of electricity, for a voltage > 1.000 V"
Brazil,2023,853810,16.0,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not equipped with their apparatus"
Brazil,2023,853890,8.533333333333333,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, n.e.s. (excl. boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not equipped with their apparatus)"
Brazil,2023,853910,18.0,Sealed beam lamp units
Brazil,2023,853921,18.0,Tungsten halogen filament lamps (excl. sealed beam lamp units)
Brazil,2023,853922,14.4,Filament lamps of a power <= 200 W and for a voltage > 100 V (excl. tungsten halogen filament lamps and ultraviolet or infra-red lamps)
Brazil,2023,853929,18.0,"Filament lamps, electric (excl. tungsten halogen lamps, lamps of a power <= 200 W and for a voltage > 100 V and ultraiolet or infra-red lamps)"
Brazil,2023,853931,14.4,"Discharge lamps, fluorescent, hot cathode"
Brazil,2023,853932,14.4,Mercury or sodium vapour lamps; metal halide lamps
Brazil,2023,853939,18.0,"Discharge lamps (excl. hot-cathode fluorescent lamps, mercury or sodium vapour lamps, metal halide lamps and ultraviolet lamps)"
Brazil,2023,853941,7.2,Arc lamps
Brazil,2023,853949,14.4,Ultraviolet or infra-red lamps
Brazil,2023,853951,9.6,"Light-emitting diode ""LED"" light source modules"
Brazil,2023,853952,9.6,"Light-emitting diode ""LED"" lamps"
Brazil,2023,853990,11.2,"Parts of electric filament or discharge lamps, sealed beam lamp units, ultraviolet or infra-red lamps, arc lamps and LED light sources, n.e.s."
Brazil,2023,854011,14.4,"Cathode ray television picture tubes, incl. video monitor cathode ray tubes, colour"
Brazil,2023,854012,14.4,"Cathode ray television picture tubes, incl. video monitor cathode ray tubes, black and white or other monochrome, with a screen width-to-height ratio of < 1,5 and a diagonal measurement of the screen > 72 cm"
Brazil,2023,854020,3.6,Television camera tubes; image converters and intensifiers; other photo cathode tubes (excl. cathode ray television picture tubes incl. video monitor cathode ray tubes)
Brazil,2023,854040,0.0,"Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch of < 0,4 mm (excl. photo cathode tubes and cathode ray tubes)"
Brazil,2023,854060,10.4,"Cathoderay tubes (excl. television and video-monitor cathoderay tubes, television camera tubes, image converters or intensifiers, other photo-cathode tubes, black and white or other monochrome data-graphic display tubes and colour data-graphic display tubes with a phosphor dot screen pitch of < 0,4 mm)"
Brazil,2023,854071,14.4,Magnetrons
Brazil,2023,854079,14.4,"Microwave tubes, e.g. travelling wave tubes and carcinotrons (excl. magnetrons and grid-controlled tubes)"
Brazil,2023,854081,14.4,"Receiver or amplifier valves and tubes (excl. microwave tubes, photo-cathode tubes and cathode ray tubes)"
Brazil,2023,854089,7.2,"Electronic valves and tubes (excl. receiver or amplifier valves and tubes, microwave tubes, photo-cathode tubes, cathode ray tubes, black and white or other monochrome data-graphic display tubes and colour data-graphic display tubes with a phosphor dot screen pitch of < 0,4 mm)"
Brazil,2023,854091,7.68,"Parts of cathode ray tubes, n.e.s."
Brazil,2023,854099,12.8,"Parts of thermionic, cold cathode or photo cathode valves and tubes, n.e.s. (excl. parts of cathode ray tubes)"
Brazil,2023,854110,1.2,"Diodes (excl. photosensitive or light emitting diodes ""LED"")"
Brazil,2023,854121,0.0,Transistors with a dissipation rate < 1 W (excl. photosensitive transistors)
Brazil,2023,854129,0.0,Transistors with a dissipation rate >= 1 W (excl. photosensitive transistors)
Brazil,2023,854130,3.6,"Thyristors, diacs and triacs (excl. photosensitive semiconductor devices)"
Brazil,2023,854141,0.0,"Light emitting diodes ""LED"""
Brazil,2023,854142,0.0,Photovoltaic cells not assembled in modules or made up into panels
Brazil,2023,854143,6.0,Photovoltaic cells assembled in modules or made up into panels
Brazil,2023,854149,0.0,Photosensitive semiconductor devices (excl. photovoltaic generators and cells)
Brazil,2023,854151,0.0,Semiconductor-based transducers (excl. photosensitive)
Brazil,2023,854159,0.0,"Semiconductor devices, n.e.s."
Brazil,2023,854160,4.8,Mounted piezo-electric crystals
Brazil,2023,854190,0.0,"Parts of diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, light emitting diodes and mounted piezoelectric crystals, n.e.s."
Brazil,2023,854231,0.0,"Electronic integrated circuits as processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits"
Brazil,2023,854232,2.56,Electronic integrated circuits as memories
Brazil,2023,854233,2.4,Electronic integrated circuits as amplifiers
Brazil,2023,854239,1.3714285714285714,"Electronic integrated circuits (excl. such as processors, controllers, memories and amplifiers)"
Brazil,2023,854290,0.0,"Parts of electronic integrated circuits, n.e.s."
Brazil,2023,854310,0.0,"Electrical particle accelerators for electrons, protons, etc. (excl. ion implanters for doping semiconductor materials)"
Brazil,2023,854320,11.2,"Signal generators, electrical"
Brazil,2023,854330,5.6,"Machines and apparatus for electroplating, electrolysis or electrophoresis"
Brazil,2023,854340,9.6,Electronic cigarettes and similar personal electric vaporizing devices
Brazil,2023,854370,4.294736842105263,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85"
Brazil,2023,854390,10.4,"Parts of electrical machines and apparatus, having individual functions, n.e.s. in chapter 85"
Brazil,2023,854411,11.2,"Winding wire for electrical purposes, of copper, insulated"
Brazil,2023,854419,11.2,"Winding wire for electrical purposes, of material other than copper, insulated"
Brazil,2023,854420,16.0,"Coaxial cable and other coaxial electric conductors, insulated"
Brazil,2023,854430,16.0,"Ignition wiring sets and other wiring sets for vehicles, aircraft or ships"
Brazil,2023,854442,8.0,"Electric conductors for a voltage <= 1.000 V, insulated, fitted with connectors, n.e.s."
Brazil,2023,854449,16.0,"Electric conductors, for a voltage <= 1.000 V, insulated, not fitted with connectors, n.e.s."
Brazil,2023,854460,12.8,"Electric conductors, for a voltage > 1.000 V, insulated, n.e.s."
