reporter,hs_code,bound_tariff,commodity
Brazil,390529,20.0,"Vinyl acetate copolymers, in primary forms (excl. in aqueous dispersion)"
Brazil,390530,20.0,"Poly""vinyl alcohol"", in primary forms, whether or not containing unhydrolyzed acetate groups"
Brazil,390591,20.0,"Copolymers of vinyl, in primary forms (excl. vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, and vinyl acetate copolymers)"
Brazil,390599,20.0,"Polymers of vinyl esters and other vinyl polymers, in primary forms (excl. those of vinyl chloride or other halogenated olefins, poly""vinyl acetate"", vinyl acetate copolymers and poly""vinyl alcohol"", whether or not containing unhydrolized acetate groups)"
Brazil,390610,20.0,"Poly""methyl methacrylate"", in primary forms"
Brazil,390690,20.0,"Acrylic polymers, in primary forms (excl. poly""methyl methacrylate"")"
Brazil,390710,20.0,"Polyacetals, in primary forms"
Brazil,390720,20.0,"Polyethers, in primary forms (excl. polyacetals)"
Brazil,390730,20.0,"Epoxide resins, in primary forms"
Brazil,390740,20.0,"Polycarbonates, in primary forms"
Brazil,390750,20.0,"Alkyd resins, in primary forms"
Brazil,390760,20.0,"Poly""ethylene terephthalate"", in primary forms"
Brazil,390791,20.0,"Unsaturated polyallyl esters and other polyesters, in primary forms (excl. polycarbonates, alkyd resins and poly""ethylene terephthalate"")"
Brazil,390799,20.0,"Saturated polyesters in primary forms (excl. polycarbonates, alkyd resins and poly""ethylene terephthalate"")"
Brazil,390810,20.0,"Polyamides-6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms"
Brazil,390890,20.0,"Polyamides, in primary forms (excl. polyamides-6, -11, -12, -6,6, -6,9, -6,10 and -6,12)"
Brazil,390910,20.0,"Urea resins and thiourea resins, in primary forms"
Brazil,390920,20.0,"Melamine resins, in primary forms"
Brazil,390930,20.0,"Amino-resins, in primary forms (excl. urea resins, thiourea resins and melamine resins)"
Brazil,390940,20.0,"Phenolic resins, in primary forms"
Brazil,390950,20.0,"Polyurethanes, in primary forms"
Brazil,391000,18.636363636363637,Silicones in primary forms
Brazil,391110,20.0,"Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes, in primary forms"
Brazil,391190,20.0,"Polysulphides, polysulphones and other polymers and prepolymers produced by chemical synthesis, n.e.s., in primary forms"
Brazil,391211,20.0,"Non-plasticized cellulose acetates, in primary forms"
Brazil,391212,20.0,"Plasticized cellulose acetates, in primary forms"
Brazil,391220,20.0,"Cellulose nitrates, incl. collodions, in primary forms"
Brazil,391231,20.0,"Carboxymethylcellulose and its salts, in primary forms"
Brazil,391239,20.0,"Cellulose ethers, in primary forms (excl. carboxymethylcellulose and its salts)"
Brazil,391290,20.0,"Cellulose and chemical derivatives thereof, n.e.s., in primary forms (excl. cellulose acetates, cellulose nitrates and cellulose ethers)"
Brazil,391310,20.0,"Alginic acid, its salts and esters, in primary forms"
Brazil,391390,20.0,"Natural polymers and modified natural polymers, e.g. hardened proteins, chemical derivatives of natural rubber, n.e.s., in primary forms (excl. alginic acid and its salts and esters)"
Brazil,391400,20.0,"Ion-exchangers based on polymers of heading 3901 to 3913, in primary forms"
Brazil,391510,20.0,"Waste, parings and scrap, of polymers of ethylene"
Brazil,391520,20.0,"Waste, parings and scrap, of polymers of styrene"
Brazil,391530,20.0,"Waste, parings and scrap, of polymers of vinyl chloride"
Brazil,391590,20.0,"Waste, parings and scrap of plastics (excl. that of polymers of ethylene, styrene and vinyl chloride)"
Brazil,391610,20.0,"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, of polymers of ethylene, whether or not surface-worked but not further worked"
Brazil,391620,20.0,"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, of polymers of vinyl chloride, whether or not surface-worked but not further worked"
Brazil,391690,20.0,"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, of plastics, whether or not surface worked but not further worked (excl. that of polymers of ethylene and vinyl chloride)"
Brazil,391710,21.666666666666668,"Artificial guts ""sausage casings"" of hardened protein or cellulose materials"
Brazil,391721,25.0,"Rigid tubes, pipes and hoses, and fittings therefor, of polymers of ethylene"
Brazil,391722,25.0,"Rigid tubes, pipes and hoses of polymers of propylene, whether or not with fittings, seals or connectors"
Brazil,391723,25.0,"Rigid tubes, pipes and hoses, and fittings therefor, of polymers of vinyl chloride"
Brazil,391729,25.0,"Rigid tubes, pipes and hoses, and fittings therefor, of plastics (excl. tubes of polymers of ethylene, propylene and vinyl chloride)"
Brazil,391731,25.0,"Flexible tubes, pipes and hoses, and fittings therefor, of plastics, burst pressure >= 27,6 MPa"
Brazil,391732,25.0,"Flexible tubes, pipes and hoses of plastics, not reinforced or otherwise combined with other materials, without fittings"
Brazil,391733,25.0,"Flexible tubes, pipes and hoses of plastics, not reinforced or otherwise combined with other materials, with fittings, seals or connectors"
Brazil,391739,25.0,"Flexible tubes, pipes and hoses, and fittings therefor, of plastics, reinforced or otherwise combined with other materials (excl. those with a burst pressure of >= 27,6 MPa)"
Brazil,391740,25.0,"Fittings, e.g. joints, elbows, flanges, of plastics, for tubes, pipes and hoses"
Brazil,391810,25.0,"Floor coverings, whether or not self-adhesive, in rolls or in the form of tiles, and wall or ceiling coverings ""in rolls with a width of >= 45 cm, consisting of a layer of plastic fixed permanently on a backing of any material other than paper, the face side of which is grained, embossed, coloured, design-printed or otherwise decorated"", of polymers of vinyl chloride"
Brazil,391890,25.0,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles, and wall or ceiling coverings in rolls with a width of >= 45 cm, consisting of a layer of plastic fixed permanently on a backing of any material other than paper, the face side of which is grained, embossed, coloured, design-printed or otherwise decorated (excl. coverings of polymers of vinyl chloride)"
Brazil,391910,25.0,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, in rolls <= 20 cm wide"
Brazil,391990,25.0,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls > 20 cm wide (excl. floor, wall and ceiling coverings of heading 3918)"
Brazil,392010,25.0,"Plates, sheets, film, foil and strip, of non-cellular plastics, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392020,25.0,"Plates, sheets, film, foil and strip, of non-cellular polymers of ethylene, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392030,25.0,"Plates, sheets, foil, film and strip, of non-cellular polymers of styrene, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392043,25.0,"Plates, sheets, film, foil and strip, of non-cellular polymers of vinyl chloride, containing by weight >= 6% of plasticisers, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392049,25.0,"Plates, sheets, film, foil and strip, of non-cellular polymers of vinyl chloride, containing by weight < 6% of plasticisers, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392051,25.0,"Plates, sheets, film, foil and strip, of non-cellular poly""methyl methacrylate"", not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392059,25.0,"Plates, sheets, film, foil and strip, of non-cellular acrylic polymers, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. those of poly""methyl methacrylate"", self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392061,25.0,"Plates, sheets, film, foil and strip, of non-cellular polycarbonates, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. those of poly""methyl methacrylate"", self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392062,25.0,"Plates, sheets, film, foil and strip, of non-cellular poly""ethylene terephthalate"", not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. those of poly""methyl methacrylate"", self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392063,25.0,"Plates, sheets, film, foil and strip, of non-cellular unsaturated polyesters, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. those of poly""methyl methacrylate"", self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
Brazil,392069,25.0,"Plates, sheets, film, foil and strip, of non-cellular polyesters, not reinforced, laminated, supported or similarly combined with other materials, not worked or only surface-worked, or only cut to rectangular, incl. square, shapes (excl. polycarbonates, polythylene terephthalate and other unsaturated polyesters, self-adhesive products, and floor, wall and ceiling coverings in heading 3918)"
Brazil,392071,25.0,"Plates, sheets, film, foil and strip, of non-cellular regenerated cellulose, not reinforced, laminated, supported or similarly combined with other materials, without backing, unworked or merely surface-worked or merely cut into squares or rectangles (excl. self-adhesive products, and floor, wall and ceiling coverings of heading 3918)"
